id,communitynumber_bfs,zip_type,zipcode,additional_digit,g_zipcode,name_short,name,state_id/id,lang,lang2,post_delivery_through,valid_from,zip_post_delivery,sort,country_id/id,onrp
city_3514,1216,10,6475,00,6475,Bristen,Bristen,bt_ch_state.state_UR,1,,3507,19960304,646700,1,base.ch,3514
city_3515,1209,20,6476,00,6476,Intschi,Intschi,bt_ch_state.state_UR,1,,3507,19960304,646700,1,base.ch,3515
city_3517,1209,20,6482,00,6482,Gurtnellen,Gurtnellen,bt_ch_state.state_UR,1,,3521,19960304,648700,1,base.ch,3517
city_3519,1220,10,6484,00,6484,Wassen UR,Wassen UR,bt_ch_state.state_UR,1,,3521,19960304,648700,1,base.ch,3519
city_3520,1220,20,6485,00,6485,Meien,Meien,bt_ch_state.state_UR,1,,3521,19960304,648700,1,base.ch,3520
city_3521,1208,10,6487,00,6487,Göschenen,Göschenen,bt_ch_state.state_UR,1,,3521,19960805,648700,1,base.ch,3521
city_3522,1202,10,6490,00,6490,Andermatt,Andermatt,bt_ch_state.state_UR,1,,3521,19960304,648700,1,base.ch,3522
city_3526,1212,10,6491,00,6491,Realp,Realp,bt_ch_state.state_UR,1,,3521,19960304,648700,1,base.ch,3526
city_3528,1210,20,6493,00,6493,Hospental,Hospental,bt_ch_state.state_UR,1,,3521,19960304,648700,1,base.ch,3528
city_3534,5002,20,6500,00,6500,Bellinzona,Bellinzona,bt_ch_state.state_TI,3,,3545,19960802,650060,1,base.ch,3534
city_3550,5002,10,6503,00,6500,Bellinzona,Bellinzona,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3550
city_3552,5002,10,6512,00,6512,Giubiasco,Giubiasco,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3552
city_3553,5002,10,6513,00,6513,Monte Carasso,Monte Carasso,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3553
city_3554,5002,10,6514,00,6514,Sementina,Sementina,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3554
city_3555,5002,10,6515,00,6515,Gudo,Gudo,bt_ch_state.state_TI,3,,9008,19960806,659501,1,base.ch,3555
city_3556,5138,10,6516,00,6516,Cugnasco,Cugnasco,bt_ch_state.state_TI,3,,9008,19960806,659501,1,base.ch,3556
city_3557,5001,10,6517,00,6517,Arbedo,Arbedo,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3557
city_3558,5002,10,6518,00,6518,Gorduno,Gorduno,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3558
city_3559,5002,10,6525,00,6525,Gnosca,Gnosca,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3559
city_3560,5287,20,6526,00,6526,Prosito,Prosito,bt_ch_state.state_TI,3,,8024,19951206,671060,1,base.ch,3560
city_3561,5287,10,6527,00,6527,Lodrino,Lodrino,bt_ch_state.state_TI,3,,8024,19951206,671060,1,base.ch,3561
city_3562,5002,10,6528,00,6528,Camorino,Camorino,bt_ch_state.state_TI,3,,9011,19951206,659301,1,base.ch,3562
city_3563,5001,10,6532,00,6532,Castione,Castione,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3563
city_3564,5010,10,6533,00,6533,Lumino,Lumino,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3564
city_3565,3835,10,6534,00,6534,S. Vittore,S. Vittore,bt_ch_state.state_GR,3,,3567,19951206,653700,1,base.ch,3565
city_3566,3834,10,6535,00,6535,Roveredo GR,Roveredo GR,bt_ch_state.state_GR,3,,3567,19951206,653700,1,base.ch,3566
city_3567,3832,10,6537,00,6537,Grono,Grono,bt_ch_state.state_GR,3,,3567,19951206,653700,1,base.ch,3567
city_3569,5002,10,6523,00,6523,Preonzo,Preonzo,bt_ch_state.state_TI,3,,3545,19981214,650060,1,base.ch,3569
city_3570,5002,20,6524,00,6524,Moleno,Moleno,bt_ch_state.state_TI,3,,3545,19990118,650060,1,base.ch,3570
city_3571,5002,10,6582,00,6582,Pianezzo,Pianezzo,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3571
city_3572,5002,20,6583,00,6583,S. Antonio,S. Antonio (Val Morobbia),bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3572
city_3573,5002,20,6584,00,6584,Carena,Carena,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3573
city_3574,3834,20,6549,00,6549,Laura,Laura,bt_ch_state.state_GR,3,,3567,19970617,653700,0,base.ch,3574
city_3575,3805,20,6540,00,6540,Castaneda,Castaneda,bt_ch_state.state_GR,3,,3567,19951206,653700,1,base.ch,3575
city_3576,3810,20,6541,00,6541,Sta. Maria,Sta. Maria in Calanca,bt_ch_state.state_GR,3,,3567,19951206,653700,0,base.ch,3576
city_3577,3832,20,6538,00,6538,Verdabbio,Verdabbio,bt_ch_state.state_GR,3,,3567,19951206,653700,1,base.ch,3577
city_3578,3804,20,6542,00,6542,Buseno,Buseno,bt_ch_state.state_GR,3,,3567,19951206,653700,0,base.ch,3578
city_3579,3837,20,6543,00,6543,Arvigo,Arvigo,bt_ch_state.state_GR,3,,3567,19951206,653700,0,base.ch,3579
city_3580,3837,20,6544,00,6544,Braggio,Braggio,bt_ch_state.state_GR,3,,3567,20000922,653700,0,base.ch,3580
city_3581,3837,20,6545,00,6545,Selma,Selma,bt_ch_state.state_GR,3,,3567,19951206,653700,0,base.ch,3581
city_3583,3837,20,6546,00,6546,Cauco,Cauco,bt_ch_state.state_GR,3,,3567,19951206,653700,0,base.ch,3583
city_3584,3808,20,6548,01,6548,Augio,Augio,bt_ch_state.state_GR,3,,3567,19980818,653700,0,base.ch,3584
city_3585,3808,20,6548,00,6548,Rossa,Rossa,bt_ch_state.state_GR,3,,3567,19980818,653700,0,base.ch,3585
city_3586,3832,20,6556,00,6556,Leggia,Leggia,bt_ch_state.state_GR,3,,3567,19951206,653700,1,base.ch,3586
city_3587,3822,10,6565,00,6565,S. Bernardino,S. Bernardino,bt_ch_state.state_GR,3,,3587,19951206,656500,1,base.ch,3587
city_3588,3831,20,6557,00,6557,Cama,Cama,bt_ch_state.state_GR,3,,3567,19951206,653700,0,base.ch,3588
city_3589,3821,10,6558,00,6558,Lostallo,Lostallo,bt_ch_state.state_GR,3,,3567,19951206,653700,0,base.ch,3589
city_3591,3823,20,6562,00,6562,Soazza,Soazza,bt_ch_state.state_GR,3,,3567,19970728,653700,1,base.ch,3591
city_3592,3822,10,6563,00,6563,Mesocco,Mesocco,bt_ch_state.state_GR,3,,3567,19951206,653700,1,base.ch,3592
city_3593,5398,10,6572,00,6572,Quartino,Quartino,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3593
city_3594,5398,10,6573,00,6573,Magadino,Magadino,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3594
city_3595,5398,10,6574,00,6574,Vira (Gambarogno),Vira (Gambarogno),bt_ch_state.state_TI,3,,9008,19960802,659501,1,base.ch,3595
city_3596,5398,10,6575,00,6575,S. Nazzaro,S. Nazzaro,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3596
city_3597,5398,20,6575,01,6575,Vairano,Vairano,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3597
city_3598,5398,10,6576,00,6576,Gerra (Gambarogno),Gerra (Gambarogno),bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3598
city_3599,5398,10,6577,00,6577,Ranzo,Ranzo,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3599
city_3600,5398,10,6578,00,6578,Caviano,Caviano,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3600
city_3602,5398,10,6579,00,6579,Piazzogna,Piazzogna,bt_ch_state.state_TI,3,,9008,20010701,659501,1,base.ch,3602
city_3603,5398,20,6571,00,6571,Indemini,Indemini,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3603
city_3605,5017,10,6592,00,6592,S. Antonino,S. Antonino,bt_ch_state.state_TI,3,,9011,19951206,659301,1,base.ch,3605
city_3606,5003,10,6593,00,6593,Cadenazzo,Cadenazzo,bt_ch_state.state_TI,3,,9011,19951206,659301,1,base.ch,3606
city_3607,5398,10,6594,00,6594,Contone,Contone,bt_ch_state.state_TI,3,,9011,19951206,659301,1,base.ch,3607
city_3608,5113,10,6595,00,6595,Riazzino,Riazzino,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3608
city_3609,5108,10,6596,00,6596,Gordola,Gordola,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3609
city_3610,5138,10,6597,00,6597,Agarone,Agarone,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3610
city_3611,5131,10,6598,00,6598,Tenero,Tenero,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3611
city_3613,5003,20,6599,00,6599,Robasacco,Robasacco,bt_ch_state.state_TI,3,,9011,19961218,659301,1,base.ch,3613
city_3614,5113,20,6600,00,6600,Locarno,Locarno,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3614
city_3616,5120,20,6600,02,6600,Muralto,Muralto,bt_ch_state.state_TI,3,,3621,19981027,660060,1,base.ch,3616
city_3624,5113,10,6605,00,6600,Locarno,Locarno,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3624
city_3627,5397,10,6656,00,6656,Golino,Golino,bt_ch_state.state_TI,3,,3670,19951206,667000,0,base.ch,3627
city_3628,5115,10,6618,00,6618,Arcegno,Arcegno,bt_ch_state.state_TI,3,,3621,20010701,660060,1,base.ch,3628
city_3629,5131,10,6646,00,6646,Contra,Contra,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3629
city_3630,5117,20,6647,00,6647,Mergoscia,Mergoscia,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3630
city_3631,5136,20,6661,02,6661,Auressio,Auressio,bt_ch_state.state_TI,3,,3632,19951218,666100,0,base.ch,3631
city_3632,5136,10,6661,00,6661,Loco,Loco,bt_ch_state.state_TI,3,,3632,19951218,666100,0,base.ch,3632
city_3633,5136,20,6661,03,6661,Berzona,Berzona,bt_ch_state.state_TI,3,,3632,19951218,666100,0,base.ch,3633
city_3634,5136,20,6611,13,6611,Mosogno,Mosogno,bt_ch_state.state_TI,3,,3632,19951206,666100,0,base.ch,3634
city_3635,5136,10,6662,00,6662,Russo,Russo,bt_ch_state.state_TI,3,,3632,19951218,666100,0,base.ch,3635
city_3636,5136,20,6664,00,6664,Vergeletto,Vergeletto,bt_ch_state.state_TI,3,,3632,19951218,666100,0,base.ch,3636
city_3637,5136,20,6611,16,6611,Gresso,Gresso,bt_ch_state.state_TI,3,,3632,19951206,666100,0,base.ch,3637
city_3638,5136,20,6611,17,6611,Crana,Crana,bt_ch_state.state_TI,3,,3632,19951206,666100,0,base.ch,3638
city_3639,5136,20,6663,00,6663,Comologno,Comologno,bt_ch_state.state_TI,3,,3632,19951218,666100,0,base.ch,3639
city_3640,5136,20,6663,02,6663,Spruga,Spruga,bt_ch_state.state_TI,3,,3632,19951218,666100,0,base.ch,3640
city_3641,5135,10,6632,00,6632,Vogorno,Vogorno,bt_ch_state.state_TI,3,,9008,19951206,659501,1,base.ch,3641
city_3642,5102,20,6631,00,6631,Corippo,Corippo,bt_ch_state.state_TI,3,,9008,19951218,659501,0,base.ch,3642
city_3643,5112,20,6633,00,6633,Lavertezzo,Lavertezzo,bt_ch_state.state_TI,3,,9008,19951206,659501,0,base.ch,3643
city_3644,5095,20,6634,00,6634,Brione (Verzasca),Brione (Verzasca),bt_ch_state.state_TI,3,,3644,19951206,663400,1,base.ch,3644
city_3645,5138,20,6635,00,6635,Gerra (Verzasca),Gerra (Verzasca),bt_ch_state.state_TI,3,,3644,19951206,663400,0,base.ch,3645
city_3646,5105,20,6636,00,6636,Frasco,Frasco,bt_ch_state.state_TI,3,,3644,19951206,663400,1,base.ch,3646
city_3647,5129,20,6637,00,6637,Sonogno,Sonogno,bt_ch_state.state_TI,3,,3644,19951206,663400,1,base.ch,3647
city_3648,5091,10,6612,00,6612,Ascona,Ascona,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3648
city_3649,5125,20,6613,00,6613,Porto Ronco,Porto Ronco,bt_ch_state.state_TI,3,,3621,19960806,660060,1,base.ch,3649
city_3650,5097,10,6614,00,6614,Brissago,Brissago,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3650
city_3651,5097,20,6614,02,6614,Isole di Brissago,Isole di Brissago,bt_ch_state.state_TI,3,,3621,19951206,660060,0,base.ch,3651
city_3652,5115,10,6616,00,6616,Losone,Losone,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3652
city_3653,5125,10,6622,00,6622,Ronco sopra Ascona,Ronco sopra Ascona,bt_ch_state.state_TI,3,,3621,19960806,660060,1,base.ch,3653
city_3654,5121,10,6644,00,6644,Orselina,Orselina,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3654
city_3655,5096,10,6645,00,6645,Brione s. Minusio,Brione sopra Minusio,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3655
city_3656,5118,10,6648,00,6648,Minusio,Minusio,bt_ch_state.state_TI,3,,3621,19951206,660060,1,base.ch,3656
city_3658,5397,20,6655,02,6655,Verdasio,Verdasio,bt_ch_state.state_TI,3,,3670,19951218,667000,0,base.ch,3658
city_3659,5397,20,6655,03,6655,Rasa,Rasa,bt_ch_state.state_TI,3,,3670,19951218,667000,0,base.ch,3659
city_3660,5397,20,6657,00,6657,Palagnedra,Palagnedra,bt_ch_state.state_TI,3,,3670,19951206,667000,0,base.ch,3660
city_3661,5397,20,6658,00,6658,Borgnone,Borgnone,bt_ch_state.state_TI,3,,3670,19951206,667000,0,base.ch,3661
city_3662,5397,10,6659,00,6659,Camedo,Camedo,bt_ch_state.state_TI,3,,3670,19951206,667000,0,base.ch,3662
city_3664,5397,20,6659,09,6659,Moneto,Moneto,bt_ch_state.state_TI,3,,3670,19951206,667000,0,base.ch,3664
city_3665,5396,10,6652,00,6652,Tegna,Tegna,bt_ch_state.state_TI,3,,3670,19951206,667000,1,base.ch,3665
city_3666,5396,10,6653,00,6653,Verscio,Verscio,bt_ch_state.state_TI,3,,3670,19951206,667000,1,base.ch,3666
city_3667,5396,10,6654,00,6654,Cavigliano,Cavigliano,bt_ch_state.state_TI,3,,3670,19951206,667000,1,base.ch,3667
city_3668,5397,10,6655,00,6655,Intragna,Intragna,bt_ch_state.state_TI,3,,3670,19951206,667000,0,base.ch,3668
city_3670,5324,10,6670,00,6670,Avegno,Avegno,bt_ch_state.state_TI,3,,3670,19951206,667000,1,base.ch,3670
city_3672,5317,20,6677,02,6677,Moghegno,Moghegno,bt_ch_state.state_TI,3,,3670,19960806,667000,1,base.ch,3672
city_3673,5317,20,6678,03,6678,Coglio,Coglio,bt_ch_state.state_TI,3,,3670,19951218,667000,1,base.ch,3673
city_3674,5317,10,6678,02,6678,Lodano,Lodano,bt_ch_state.state_TI,3,,3670,19960806,667000,1,base.ch,3674
city_3675,5317,10,6678,00,6678,Giumaglio,Giumaglio,bt_ch_state.state_TI,3,,3670,19951218,667000,1,base.ch,3675
city_3676,5317,20,6674,02,6674,Riveo,Riveo,bt_ch_state.state_TI,3,,3670,19951218,667000,1,base.ch,3676
city_3677,5315,20,6682,00,6682,Linescio,Linescio,bt_ch_state.state_TI,3,,3696,19951206,667600,1,base.ch,3677
city_3678,5309,20,6683,00,6683,Cerentino,Cerentino,bt_ch_state.state_TI,3,,3696,19951206,667600,0,base.ch,3678
city_3679,5304,20,6685,00,6685,Bosco/Gurin,Bosco/Gurin,bt_ch_state.state_TI,3,,3696,19951206,667600,0,base.ch,3679
city_3680,5307,20,6683,02,6683,Niva (Vallemaggia),Niva (Vallemaggia),bt_ch_state.state_TI,3,,3696,19951206,667600,0,base.ch,3680
city_3681,5307,20,6684,00,6684,Campo (VM),Campo (Vallemaggia),bt_ch_state.state_TI,3,,3696,19951206,667600,0,base.ch,3681
city_3682,5307,20,6684,01,6684,Cimalmotto,Cimalmotto,bt_ch_state.state_TI,3,,3696,19960226,667600,0,base.ch,3682
city_3683,5310,10,6690,00,6690,Cavergno,Cavergno,bt_ch_state.state_TI,3,,3696,19970417,667600,1,base.ch,3683
city_3684,5310,20,6690,01,6690,S. Carlo,S. Carlo (Val Bavona),bt_ch_state.state_TI,3,,3696,19980818,667600,0,base.ch,3684
city_3685,5323,20,6692,01,6692,Brontallo,Brontallo,bt_ch_state.state_TI,3,,3696,20010701,667600,0,base.ch,3685
city_3686,5323,20,6692,00,6692,Menzonio,Menzonio,bt_ch_state.state_TI,3,,3696,20010701,667600,0,base.ch,3686
city_3687,5323,20,6693,00,6693,Broglio,Broglio,bt_ch_state.state_TI,3,,3696,20010701,667600,0,base.ch,3687
city_3688,5323,20,6694,00,6694,Prato-Sornico,Prato-Sornico,bt_ch_state.state_TI,3,,3696,20010701,667600,0,base.ch,3688
city_3689,5323,20,6695,00,6695,Peccia,Peccia,bt_ch_state.state_TI,3,,3696,19951206,667600,0,base.ch,3689
city_3690,5323,20,6695,01,6695,Piano di Peccia,Piano di Peccia,bt_ch_state.state_TI,3,,3696,19980818,667600,0,base.ch,3690
city_3691,5323,20,6696,00,6696,Fusio,Fusio,bt_ch_state.state_TI,3,,3696,20010701,667600,0,base.ch,3691
city_3692,5324,20,6672,00,6672,Gordevio,Gordevio,bt_ch_state.state_TI,3,,3670,19951206,667000,1,base.ch,3692
city_3693,5317,10,6673,00,6673,Maggia,Maggia,bt_ch_state.state_TI,3,,3670,19960806,667000,1,base.ch,3693
city_3694,5317,10,6674,00,6674,Someo,Someo,bt_ch_state.state_TI,3,,3670,19951206,667000,1,base.ch,3694
city_3695,5310,10,6675,00,6675,Cevio,Cevio,bt_ch_state.state_TI,3,,3696,19951206,667600,1,base.ch,3695
city_3696,5310,10,6676,00,6676,Bignasco,Bignasco,bt_ch_state.state_TI,3,,3696,19951206,667600,1,base.ch,3696
city_3697,5002,10,6702,00,6702,Claro,Claro,bt_ch_state.state_TI,3,,3545,19960806,650060,1,base.ch,3697
city_3698,5287,10,6703,00,6703,Osogna,Osogna,bt_ch_state.state_TI,3,,8024,19951206,671060,1,base.ch,3698
city_3700,5287,10,6705,00,6705,Cresciano,Cresciano,bt_ch_state.state_TI,3,,3545,19951206,650060,1,base.ch,3700
city_3701,5287,10,6707,00,6707,Iragna,Iragna,bt_ch_state.state_TI,3,,8024,19981214,671060,1,base.ch,3701
city_3702,5281,10,6710,00,6710,Biasca,Biasca,bt_ch_state.state_TI,3,,8024,19951206,671060,1,base.ch,3702
city_3708,5050,20,6721,00,6721,Ludiano,Ludiano,bt_ch_state.state_TI,3,,8024,19951218,671060,1,base.ch,3708
city_3709,5048,20,6722,00,6722,Corzoneso,Corzoneso,bt_ch_state.state_TI,3,,3724,19980316,671701,1,base.ch,3709
city_3710,5048,20,6716,02,6716,Leontica,Leontica,bt_ch_state.state_TI,3,,3724,19951218,671701,1,base.ch,3710
city_3711,5048,20,6723,00,6723,Prugiasco,Prugiasco,bt_ch_state.state_TI,3,,3724,19951218,671701,1,base.ch,3711
city_3712,5048,20,6723,02,6723,Castro,Castro,bt_ch_state.state_TI,3,,3724,19951218,671701,1,base.ch,3712
city_3713,5048,10,6724,00,6724,Ponto Valentino,Ponto Valentino,bt_ch_state.state_TI,3,,3724,19951218,671701,1,base.ch,3713
city_3714,5048,20,6716,03,6716,Lottigna,Lottigna,bt_ch_state.state_TI,3,,3724,19951218,671701,1,base.ch,3714
city_3715,5049,10,6719,00,6719,Aquila,Aquila,bt_ch_state.state_TI,3,,3724,19951206,671701,1,base.ch,3715
city_3716,5049,20,6720,00,6720,Campo (Blenio),Campo (Blenio),bt_ch_state.state_TI,3,,3724,19951218,671701,1,base.ch,3716
city_3717,5048,20,6721,02,6721,Motto (Blenio),Motto (Blenio),bt_ch_state.state_TI,3,,8024,19951218,671060,1,base.ch,3717
city_3719,5050,10,6713,00,6713,Malvaglia,Malvaglia,bt_ch_state.state_TI,3,,8024,19960802,671060,1,base.ch,3719
city_3720,5050,20,6714,00,6714,Semione,Semione,bt_ch_state.state_TI,3,,8024,19961213,671060,1,base.ch,3720
city_3721,5048,10,6715,00,6715,Dongio,Dongio,bt_ch_state.state_TI,3,,3724,19951206,671701,1,base.ch,3721
city_3722,5048,10,6716,00,6716,Acquarossa,Acquarossa,bt_ch_state.state_TI,3,,3724,19951206,671701,1,base.ch,3722
city_3723,5049,20,6717,00,6717,Dangio,Dangio,bt_ch_state.state_TI,3,,3724,19951206,671701,1,base.ch,3723
city_3724,5049,20,6717,01,6717,Torre,Torre,bt_ch_state.state_TI,3,,3724,19951206,671701,1,base.ch,3724
city_3725,5049,10,6718,00,6718,Olivone,Olivone,bt_ch_state.state_TI,3,,3724,19960802,671701,1,base.ch,3725
city_3726,5049,20,6718,01,6718,Camperio,Camperio,bt_ch_state.state_TI,3,,3724,19980818,671701,0,base.ch,3726
city_3727,5077,10,6742,00,6742,Pollegio,Pollegio,bt_ch_state.state_TI,3,,8024,19951206,671060,1,base.ch,3727
city_3728,5064,10,6743,00,6743,Bodio TI,Bodio TI,bt_ch_state.state_TI,3,,8024,19951206,671060,1,base.ch,3728
city_3729,5073,10,6745,00,6745,Giornico,Giornico,bt_ch_state.state_TI,3,,8024,19951206,671060,1,base.ch,3729
city_3730,5072,10,6746,00,6746,Lavorgo,Lavorgo,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3730
city_3731,5072,20,6746,01,6746,Calonico,Calonico,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3731
city_3732,5072,20,6746,02,6746,Nivo,Nivo,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3732
city_3733,5072,10,6747,00,6747,Chironico,Chironico,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3733
city_3734,5072,10,6760,00,6760,Faido,Faido,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3734
city_3735,5072,20,6760,01,6760,Molare,Molare,bt_ch_state.state_TI,3,,3734,20010813,676000,1,base.ch,3735
city_3736,5072,20,6760,02,6760,Calpiogna,Calpiogna,bt_ch_state.state_TI,3,,3734,20010813,676000,1,base.ch,3736
city_3737,5072,20,6760,03,6760,Campello,Campello,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3737
city_3738,5072,20,6760,04,6760,Carì,Carì,bt_ch_state.state_TI,3,,3734,20010813,676000,1,base.ch,3738
city_3740,5078,20,6772,00,6772,Rodi-Fiesso,Rodi-Fiesso,bt_ch_state.state_TI,3,,3747,19951206,678000,1,base.ch,3740
city_3741,5079,10,6775,00,6775,Ambrì,Ambrì,bt_ch_state.state_TI,3,,3747,19951206,678000,1,base.ch,3741
city_3743,5079,20,6776,00,6776,Piotta,Piotta,bt_ch_state.state_TI,3,,3747,19951206,678000,1,base.ch,3743
city_3745,5079,20,6777,00,6777,Quinto,Quinto,bt_ch_state.state_TI,3,,3747,19971215,678000,1,base.ch,3745
city_3746,5079,20,6777,01,6777,Varenzo,Varenzo,bt_ch_state.state_TI,3,,3747,19980818,678000,1,base.ch,3746
city_3747,5061,10,6780,00,6780,Airolo,Airolo,bt_ch_state.state_TI,3,,3747,19951206,678000,1,base.ch,3747
city_3749,5063,20,6781,01,6781,Villa Bedretto,Villa Bedretto,bt_ch_state.state_TI,3,,3747,19951206,678000,0,base.ch,3749
city_3750,5061,20,6780,02,6780,Madrano,Madrano,bt_ch_state.state_TI,3,,3747,19951206,678000,1,base.ch,3750
city_3752,5063,20,6781,04,6781,Bedretto,Bedretto,bt_ch_state.state_TI,3,,3747,19951206,678000,0,base.ch,3752
city_3755,5076,20,6744,00,6744,Personico,Personico,bt_ch_state.state_TI,3,,8024,19960603,671060,1,base.ch,3755
city_3756,5072,20,6748,00,6748,Anzonico,Anzonico,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3756
city_3757,5072,20,6749,00,6749,Sobrio,Sobrio,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3757
city_3758,5072,20,6749,01,6749,Cavagnago,Cavagnago,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3758
city_3759,5072,20,6763,01,6763,Mairengo,Mairengo,bt_ch_state.state_TI,3,,3734,20010813,676000,1,base.ch,3759
city_3760,5072,10,6763,00,6763,Osco,Osco,bt_ch_state.state_TI,3,,3734,19951206,676000,1,base.ch,3760
city_3761,5072,20,6760,05,6760,Rossura,Rossura,bt_ch_state.state_TI,3,,3734,20010813,676000,1,base.ch,3761
city_3762,5072,20,6764,00,6764,Chiggiogna,Chiggiogna,bt_ch_state.state_TI,3,,3734,20010813,676000,1,base.ch,3762
city_3763,5078,20,6773,00,6773,Prato (Leventina),Prato (Leventina),bt_ch_state.state_TI,3,,3747,19951206,678000,1,base.ch,3763
city_3764,5071,20,6774,00,6774,Dalpe,Dalpe,bt_ch_state.state_TI,3,,3747,19951206,678000,0,base.ch,3764
city_3765,5238,10,6802,00,6802,Rivera,Rivera,bt_ch_state.state_TI,3,,3805,19860521,680500,1,base.ch,3765
city_3767,5238,10,6804,00,6804,Bironico,Bironico,bt_ch_state.state_TI,3,,3805,19880901,680500,1,base.ch,3767
city_3768,5238,20,6803,00,6803,Camignolo,Camignolo,bt_ch_state.state_TI,3,,3805,19960306,680500,1,base.ch,3768
city_3769,5227,10,6807,00,6807,Taverne,Taverne,bt_ch_state.state_TI,3,,3805,19860521,680500,1,base.ch,3769
city_3771,5227,20,6808,00,6808,Torricella,Torricella,bt_ch_state.state_TI,3,,3805,19860521,680500,1,base.ch,3771
city_3774,5198,10,6815,00,6815,Melide,Melide,bt_ch_state.state_TI,3,,3837,19960806,690060,1,base.ch,3774
city_3775,5154,10,6816,00,6816,Bissone,Bissone,bt_ch_state.state_TI,3,,3837,19960806,690060,1,base.ch,3775
city_3776,5195,10,6817,00,6817,Maroggia,Maroggia,bt_ch_state.state_TI,3,,3837,19960806,690060,1,base.ch,3776
city_3777,5197,10,6818,00,6818,Melano,Melano,bt_ch_state.state_TI,3,,7318,19960806,685060,1,base.ch,3777
city_3778,5144,10,6822,00,6822,Arogno,Arogno,bt_ch_state.state_TI,3,,7318,19860521,685060,1,base.ch,3778
city_3779,5254,10,6825,00,6825,Capolago,Capolago,bt_ch_state.state_TI,3,,7318,19961213,685060,1,base.ch,3779
city_3781,5263,10,6826,00,6826,Riva San Vitale,Riva San Vitale,bt_ch_state.state_TI,3,,7318,19860521,685060,1,base.ch,3781
city_3782,5242,10,6828,00,6828,Balerna,Balerna,bt_ch_state.state_TI,3,,7318,19980911,685060,1,base.ch,3782
city_3783,5250,20,6830,00,6830,Chiasso,Chiasso,bt_ch_state.state_TI,3,,7318,19871001,685060,1,base.ch,3783
city_3790,5269,20,6839,00,6839,Sagno,Sagno,bt_ch_state.state_TI,3,,7318,19951218,685060,1,base.ch,3790
city_3791,5269,10,6837,00,6837,Caneggio,Caneggio,bt_ch_state.state_TI,3,,7318,19951218,685060,1,base.ch,3791
city_3792,5269,20,6837,02,6837,Bruzella,Bruzella,bt_ch_state.state_TI,3,,7318,19951218,685060,1,base.ch,3792
city_3793,5269,20,6838,02,6838,Cabbio,Cabbio,bt_ch_state.state_TI,3,,7318,19960612,685060,0,base.ch,3793
city_3794,5269,10,6838,00,6838,Muggio,Muggio,bt_ch_state.state_TI,3,,7318,19951218,685060,0,base.ch,3794
city_3795,5269,20,6838,03,6838,Scudellate,Scudellate,bt_ch_state.state_TI,3,,7318,19951218,685060,0,base.ch,3795
